timestamp,channel,username,message
1751282400,#drg-modelling,geetha.nallamada,[DRG-58] Which is the right lesson. We have caught two of these by being suspicious of good numbers and that will not scale - the third one slips through unless it is impossible by construction.
1750847700,#drg-modelling,geetha.nallamada,"[DRG-54] Ridge at 0.83 MAE against daily-naive at 1.54. A regularised linear model on good features gets most of the way, which is worth knowing before anyone concludes the problem needed gradient boosting."
1751286000,#drg-modelling,geetha.nallamada,"[DRG-56] Reporting the excluded fraction next to MAPE. A percentage error that quietly drops its most difficult observations is a flattering statistic, and stakeholders will quote it."
1752489300,#drg-modelling,geetha.nallamada,"[DRG-59] One XGBoost model across all four neighbourhoods with site as a feature, rather than four models. Not enough data per site to justify four, and the shared model can borrow strength across them. That is a testable claim so I will test it."
1753097100,#drg-modelling,divya.maram,[DRG-59] Tested: shared beats per-site on three of four sites and ties on the fourth. Recording it in the notes because it is a question that will be asked again.
1753459800,#drg-modelling,geetha.nallamada,"[DRG-59] XGBoost: 0.70 MAE, 0.95 RMSE, R squared 0.986. Against daily-naive at 1.54 that is substantial; against Ridge at 0.83 it is real but modest. Both framings go in the write-up."
1754666400,#drg-modelling,geetha.nallamada,[DRG-60] Hyperparameter tuning bought about 0.04 MAE over sensible defaults. Recording that as a counterweight to the instinct that more search is always worth it - the features did far more than the parameters.
1755878400,#drg-modelling,geetha.nallamada,"[DRG-61] Rolling-origin CV: RMSE 0.74 to 0.95 across five folds, with the headline test at 0.95. The headline sits at the pessimistic end of the range rather than the flattering one, which is the version to publish."
1756480200,#drg-modelling,geetha.nallamada,"[DRG-62] The baseline row stays in the comparison table permanently. The moment it is dropped for being uninteresting, the table stops answering the only question that matters."
1756808700,#drg-modelling,devendranath.singam,"[DRG-63] The feature-list check on model load will save someone. Feeding columns in a different order to a tree model produces predictions rather than an error, and they will look approximately reasonable."
1758797100,#drg-modelling,geetha.nallamada,"[DRG-66] The torch-free fallback comes in at 0.78 MAE, between Ridge and XGBoost. Built as a fallback and it turns out to be a legitimate rung on the ladder."
1758901800,#drg-modelling,geetha.nallamada,"[DRG-64] Deep models do not beat XGBoost on this data volume. Competitive, far more expensive to train and serve. Recording it as a finding and stopping, rather than spending a quarter tuning it into a tie."
1760349000,#drg-modelling,geetha.nallamada,"[DRG-68] Stress definition wording, which goes everywhere this number appears: this is not a capacity breach. We do not have ratings. It is the top 5% of a site's own history, and the interesting claim is how much more often that happens under electrification."
1761560700,#drg-modelling,divya.maram,"[DRG-69] Stress-alarm F1 is suspiciously stable across every model including naive at 0.85, which is high for something that just repeats yesterday."
1761561900,#drg-modelling,geetha.nallamada,"[DRG-69] The P95 threshold is computed over the entire series, test window included. Every model is scored against a threshold derived partly from the data it is tested on - and it flatters all of them equally, which is why the ranking looked fine."
1761644100,#drg-modelling,geetha.nallamada,"[DRG-69] Third leakage bug this year and the pattern is consistent: never the model, always something fitted on more data than it should have seen. Scaler, rolling window, now a threshold."
1761823200,#drg-modelling,geetha.nallamada,"[DRG-69] Proposing a rule rather than another fix: anything estimated from data - a scaler, a threshold, a percentile, an encoding - is fitted on train and applied elsewhere, with a test for each. Otherwise we find the fourth in February."
1762266600,#drg-modelling,divya.maram,"[DRG-69] Rule adopted and in the modelling notes. Thresholds are train-only now, the F1 numbers moved slightly and the ranking held."
1762511700,#drg-modelling,geetha.nallamada,"[DRG-70] The gap-bridging rule in stress event detection matters more than it sounds. Demand oscillating around a threshold produces dozens of one-period events, which is noise dressed as a finding."
1763634300,#drg-modelling,geetha.nallamada,"Stress-alarm F1 alongside MAE for every model, per DRG-72. A model can improve MAE by getting the easy quiet half-hours slightly better while getting worse at the peaks. Without this metric we would select for the wrong thing and never know."
1764949200,#drg-modelling,divya.maram,"[DRG-72] XGBoost 0.90 stress F1, daily-naive 0.85. A smaller gap than the MAE difference suggests, which is informative in itself - the peaks are the recurrent, forecastable part."
1764758700,#drg-modelling,divya.maram,"[DRG-73] EV adoption sampled bottom-up per household rather than as an aggregate uplift. A uniform uplift assumes every household charges at the same time, which is the assumption that would make the whole result wrong in the alarming direction."
1765794900,#drg-modelling,divya.maram,"[DRG-74] Reporting kWh per car per day in every scenario summary. It comes out at 5.3, about 1,900 kWh a year, consistent with average UK mileage. That is the number a planner checks first to decide whether to trust the rest."
1765970400,#drg-modelling,divya.maram,"[DRG-75] Temperature-varying COP is what makes the heat pump model credible. A fixed COP understates the cold-snap peak, and the cold snap is the case the whole study is about."
1767782100,#drg-modelling,divya.maram,"Re-aggregating from households is the whole point of DRG-79. Two households with an EV and a heat pump do not both plug in at 18:00, and only a bottom-up model can express that."
1768299900,#drg-modelling,geetha.nallamada,"[DRG-80] The combined EV and heat pump scenario comes out almost exactly equal to the sum of the two applied separately. Physical systems very rarely add exactly, and when they do it usually means the model has lost the thing that would have made them not add."
1768476900,#drg-modelling,divya.maram,"[DRG-80] Confirmed - the household profiles are being aggregated twice, and the second aggregation destroys the time offsets between households. Fixing so aggregation happens exactly once, at the end."
1768816200,#drg-modelling,geetha.nallamada,"[DRG-80] Adding an assertion that the combined peak is strictly below the sum of the individual peaks. That encodes a physical fact rather than a code expectation - if it ever fails, either the model is wrong or something genuinely surprising is happening."
1769094600,#drg-modelling,divya.maram,"[DRG-80] Fixed. EV alone at 80% gives +154%, heat pumps alone at 70% give +113%, together +237% rather than +267%. The 29 point gap is diversity."
1769594100,#drg-modelling,geetha.nallamada,Holding the threshold at the historical value is the crux of DRG-82. Recomputing P95 under each scenario would define stress away - the top 5% is always 5% - and produce the reassuring answer that nothing changes.
1770114300,#drg-modelling,divya.maram,[DRG-81] ADMD printed in every scenario summary rather than in an appendix. It is the number a DNO planner checks against their own assumptions to decide whether to believe the rest of the table.
1770997800,#drg-modelling,divya.maram,"[DRG-82] Stress under scenarios, thresholds held at the historical P95: base 4.4% of half-hours, rising to 46.8% at the highest adoption. Roughly ten times more often, with mean event duration going from 2.2 to 6.9 hours."
1771234500,#drg-modelling,geetha.nallamada,[DRG-82] The duration change may matter more to an operator than the frequency. Two hours is manageable; seven covers the whole evening peak and leaves no recovery window.
1771413600,#drg-modelling,divya.maram,"[DRG-84] The load shape overlay is the most persuasive figure we have. It shows the evening peak growing and widening rather than just a bigger number, which is what makes the duration finding land."
1774434300,#drg-modelling,geetha.nallamada,Sweeping the stress percentile itself in DRG-90. If the entire finding changes between P90 and P95 then the finding is about our choice of percentile rather than about electrification.
1776165600,#drg-modelling,geetha.nallamada,[DRG-91] Sensitivity result: adoption rate dominates everything else by a wide margin. Charger power and COP matter within plausible ranges but do not change direction or order of magnitude. The percentile shifts absolute numbers without changing the ratio between scenarios.
1777041000,#drg-modelling,geetha.nallamada,"[DRG-92] Which means saying plainly that we do not forecast adoption. DRG tells you what happens if adoption reaches a level; it does not tell you whether it will, and conflating those is how a scenario tool gets quoted as a prediction."
1777977300,#drg-modelling,geetha.nallamada,"[DRG-93] SHAP global drivers: lag_336 at 39%, lag_1 at 27%, lag_48 at 7.6%, time of day at 4%. That matches the autocorrelation analysis from March last year, which is a satisfying consistency check across two completely independent methods."
1778495100,#drg-modelling,divya.maram,"[DRG-95] The SHAP ranking disagrees with the XGBoost feature importances on temperature. DRG-93 said explicitly that a disagreement is worth investigating, so flagging it."
1778496600,#drg-modelling,geetha.nallamada,"[DRG-95] Explanations are computed on the standardised matrix and labelled with raw feature names, so contributions are not comparable across features with different original scales. Temperature looks negligible and it is not."
1779288000,#drg-modelling,geetha.nallamada,"[DRG-95] Fixed by reporting shares of total absolute attribution rather than raw contributions. Scale-free, comparable across features, and comparable between models later."
1778671500,#drg-modelling,geetha.nallamada,"[DRG-94] Stress-period SHAP: same drivers, but the lags take a larger share. lag_336 holds at 39%, lag_1 rises to 29%, lag_48 to 10.7%, time of day falls. High-demand half-hours are more strongly recurrent than ordinary ones."
1778859000,#drg-modelling,divya.maram,[DRG-94] Which gives us the useful operational sentence: the stressful periods are the predictable ones. That is what makes them manageable rather than merely alarming.
1780914000,#drg-modelling,geetha.nallamada,"[DRG-128] The shared-model finding was tested on four sites. It is not safe to assume it holds at a hundred, and that is the first thing to check if we ever scale rather than the last."
1781879700,#drg-modelling,neha.chauhan,"[DRG-99] Read the modelling notes. Of the eight significant defects on this project, seven produced a plausible wrong number rather than a failure. That shapes what I should test: agreement between stages, not behaviour of functions."
1782489300,#drg-modelling,neha.chauhan,"[DRG-99] Gap analysis done. No coverage at all on the simulation, the API contract, or anything checking that a model artefact matches the feature spec it claims. The third is the quiet one - the check exists but nothing tests that it fires."
1782490500,#drg-modelling,geetha.nallamada,[DRG-106] That last point is exactly the kind of thing we could not see from inside. Raising it into the gate work.
1782815100,#drg-modelling,neha.chauhan,[DRG-100] Turning the three leakage incidents into one standing rule with a test each: anything estimated from data is fitted on train only. It was already written in the notes as a rule - it just was not enforced anywhere.
1783093200,#drg-modelling,geetha.nallamada,[DRG-100] Which is the difference between a lesson and a control. We wrote the rule down in November and still had to remember it.
1782901500,#drg-modelling,divya.maram,[DRG-104] Putting the diversity number on the scenario page rather than in a tooltip. It is the most defensible thing we have found and the thing most likely to be lost if the page only shows the scary total.
1783506300,#drg-modelling,geetha.nallamada,"[DRG-106] Stress F1 in the promotion gate with zero tolerance, unlike MAE which gets a small one. The whole platform exists to detect stress, and trading that away for average error is precisely the trade we must not make silently."
1784024700,#drg-modelling,neha.chauhan,"[DRG-109] The clock-change test fixture spans both October and March, so the assertion is exercised rather than theoretical. Cheap, and it covers the defect that started this project's data quality work."
1784547300,#drg-modelling,neha.chauhan,[DRG-106] Feature-spec check is in the gate - the artefact declares its features and the gate asserts the serving path supplies exactly those. It caught a column ordering difference on the first run.
1785147900,#drg-modelling,devendranath.singam,"[DRG-107] The scheduled retrain produced a model at 0.68 MAE against the incumbent's 0.70, and the gate blocked it. Stress F1 came in at 0.87 against 0.90."
1785318300,#drg-modelling,geetha.nallamada,"[DRG-107] That is the gate working, not failing. It improved on the quiet half-hours which are the bulk of the data, and got worse at the peaks which are the point. A single headline metric would have promoted it and nobody would have noticed until an event was missed."
1785928800,#drg-modelling,neha.chauhan,"[DRG-107] Adding a regression test that constructs exactly this case - better MAE, worse F1 - and asserts the gate refuses it. Otherwise a future refactor could relax the gate and nothing would catch it."
1786115400,#drg-modelling,geetha.nallamada,Retrain window reweighted toward recent peak periods and the next candidate passed both criteria. Keeping DRG-107 linked from the MLOps epic as the worked example.
1785321900,#drg-modelling,divya.maram,[DRG-108] The attribution-not-causation note goes on the SHAP page itself. Someone will otherwise read 'lag_336 drives 39% of demand' as a statement about the world instead of about the model.
1786447500,#drg-modelling,neha.chauhan,[DRG-129] Raising drift detection now so the run history is retained in a shape that makes it possible later. Discovering in six months that we discarded the baseline would be annoying.
1786703700,#drg-modelling,neha.chauhan,"[DRG-116] Asserting the naive baseline is present in the comparison, not just that it scores well. The failure mode is someone dropping it for looking bad, and then no result is anchored to anything."
1788344700,#drg-modelling,neha.chauhan,"[DRG-120] The combined-below-additive assertion is the one I care most about in the simulation pack. It encodes a physical fact rather than a coding expectation - if it ever fails, something real has changed."
1788864300,#drg-modelling,amit.shinde,"Probabilistic forecasts have come up twice in my stakeholder conversations. Moving DRG-126 up for October planning - people want to know how confident the forecast is, and a point estimate does not say."
